,Selected,vst_mean,vst_variable,vst_variance,vst_variance_expected,vst_variance_standardized,highly_variable,means,dispersions,dispersions_norm,mean,std
Kin,0.0,22.20332,0,1047.8655,1427.2697,0.7341749,False,0.2975128335662229,-0.2866760766584626,-0.68859464,0.2467525563741399,0.2975282336865181
Itih5,0.0,9.636041,0,676.3586,595.9469,1.1349308,False,0.13981915122525032,0.05992042697101433,0.7011267,0.10289730084265312,0.24258991096336271
Gm13261,0.0,0.032602254,0,0.44436944,0.41029143,1.0830581,False,0.0005461490342343256,-1.4810940711121012,-0.5797393,0.0004940670289324537,0.009780417715808301
Sfmbt2,0.0,4.654416,0,272.91788,284.28293,0.960022,False,0.06983176600567924,-0.10071756923613565,0.56760705,0.05305102127448546,0.16256761419678292
Gm13264,0.0,0.01007706,0,0.06810717,0.04439783,1.4549395,False,0.00016063726634540497,-2.28005509706643,-1.2438226,0.00015298172963454235,0.0038466236783626356
Prkcq,1.0,19.567871,1,2133.0037,1247.9325,1.70923,False,0.26068312361066426,0.43610567239279735,1.0193003,0.1804286890158779,0.3546322492880685
8030442B05Rik,0.0,0.09365738,0,2.223726,2.3071516,0.9638405,False,0.0015045509655255919,-0.9383293177035626,-0.12860212,0.0012805641319474294,0.01980740598953114
Gm13291,0.0,0.30349734,0,7.75481,10.768148,0.72016186,False,0.004735231998579966,-0.9592350572444814,-0.14597861,0.004047833655326376,0.034745275808232876
Pfkfb3,0.0,10.253112,0,835.6376,635.7457,1.314421,False,0.1475897698475875,0.3113691758981012,0.91012675,0.10578880095334856,0.25147422147672804
Gm10851,1.0,0.24659158,1,14.309263,8.235193,1.7375747,False,0.004345120598563033,-0.06490254377096498,0.59737587,0.0031406231221334886,0.04323569230501499
Rbm17,0.0,132.58151,0,10458.942,15054.987,0.6947161,False,1.0992069539801024,-0.17418819633347052,-0.91513956,0.9960921939281422,0.47436891635945166
Il15ra,0.0,4.5560164,0,349.8413,277.89737,1.2588868,False,0.07074981859075347,0.25003029447105646,0.8591429,0.04942566595808001,0.17835396724061348
Fbh1,0.0,53.969177,0,4953.9087,4269.905,1.1601919,True,0.608464578276929,0.35079249951200925,0.52556866,0.4828227326412985,0.47258791923877363
Ankrd16,0.0,25.349733,0,1941.046,1656.0431,1.1720988,True,0.3429693825384302,0.3000446912525405,0.6977955,0.255534974148666,0.3793193970901073
Itga8,1.0,3.5803201,1,371.56516,212.86952,1.7455066,False,0.05526376721030268,0.4318670947286881,1.0102826,0.03696291620730276,0.16115090296848256
E030013I19Rik,0.0,0.12625964,0,2.275271,3.4695997,0.6557733,False,0.0022264661406127704,-1.0546397437952384,-0.22527742,0.0019371700469378817,0.022437776924223832
Mindy3,0.0,18.464138,0,788.58813,1173.7351,0.67186207,False,0.25074366339554577,-0.36611308765607,-0.8763001,0.2070308806771293,0.27646266820780596
Pter,0.0,17.466509,0,1013.3843,1107.6843,0.91486734,False,0.23674468929704606,-0.14588701947067345,-0.35591754,0.18704490345851704,0.2906088052148238
C1ql3,0.0,0.04682869,0,0.6947216,0.77900505,0.89180624,False,0.00071708218261164,-1.6964248838657427,-0.7587187,0.000659570290295567,0.010383307247685917
Rsu1,0.0,124.3444,0,11471.889,13669.03,0.83926135,False,1.0801800682140075,0.25452198164363987,-0.14948161,0.9549391394512586,0.4986003659477055
Gm13270,0.0,0.13278009,0,2.0037112,3.7070076,0.5405199,False,0.0023259203511055695,-1.0039293570742667,-0.18312779,0.0020136378848605464,0.02324613496343241
Cubn,0.0,0.64493185,0,37.015606,27.690456,1.3367641,False,0.010342726417368574,-0.24715294601001672,0.44589233,0.007804279324836103,0.06388171945498641
Trdmt1,0.0,7.0823946,0,331.96652,435.54593,0.76218486,False,0.10414524839988105,-0.19082521034497313,0.49271104,0.08240845212787432,0.18653473421091893
Vim,0.0,791.4677,0,459002.3,278336.6,1.6490908,True,2.5986028508285433,1.9676425187385982,0.9679537,2.2413551020455134,0.9721776416297326
St8sia6,1.0,7.8808537,1,1062.3802,483.89618,2.1954713,False,0.1177001453816182,0.640835447437087,1.1839737,0.0740980263880092,0.2471493168183666
Hacd1,0.0,29.932425,0,1535.6254,2020.5057,0.7600203,False,0.3707329854285484,-0.3685334561641381,-0.8820193,0.3139814201977957,0.3199044145468462
Stamos,0.0,0.87966806,0,24.148619,40.03197,0.60323334,False,0.014422117460462023,-0.7109849826226605,0.060362767,0.012007552238934648,0.06394540036985716
Stam,0.0,19.557795,0,1096.3951,1247.2637,0.87904036,False,0.27040289544905044,-0.08761702900222769,-0.21822862,0.21654903384294413,0.3007643663228699
Tmem236,0.0,0.15886189,0,3.8857799,4.6617193,0.8335509,False,0.002399261905066408,-1.0324294599783899,-0.20681661,0.002060833100467952,0.024590406738783245
Mrc1,1.0,73.81802,1,40433.766,6472.146,6.2473507,True,0.8417573759068764,2.340092134583552,4.1209717,0.363831713233849,0.7690068726585483
Slc39a12,1.0,0.20450504,1,11.974167,6.4763956,1.8488936,False,0.003974118994012435,0.5188169937328788,1.082554,0.0025145796876704925,0.04457200094577024
Cacnb2,0.0,1.3639597,0,49.12131,66.98206,0.7333502,False,0.022209247967810108,-0.5780093660077126,0.17088991,0.018270537287344246,0.08041459817589405
Gm10848,0.0,0.099585064,0,1.0019393,2.509267,0.39929563,False,0.001600131172613774,-1.8257210117091807,-0.8661875,0.0014872742765028335,0.014554238727036789
Gm13269,0.0,0.0035566094,0,0.0071047805,0.005948564,1.1943691,False,4.863155391586988e-05,-3.699043499968294,-2.4232624,4.804168047376707e-05,0.0010812727641364456
Nsun6,0.0,6.3823357,0,335.3585,394.11124,0.8509234,False,0.09031533207112061,-0.30701861832443905,0.39613298,0.0714600844364222,0.17578163183163703
Arl5b,0.0,38.465324,0,2625.7756,2770.7493,0.9476771,False,0.48582801021537825,0.16532368050800506,0.11964351,0.3922919584009008,0.40062076371865696
Plxdc2,1.0,22.481327,1,2899.1726,1447.1288,2.0033965,False,0.2982863878336007,0.5825385683829739,1.3653135,0.20429959488667299,0.3796437866670802
Nebl,0.0,1.2531121,0,55.59248,60.38154,0.9206867,False,0.023770631734106398,0.157239628001114,0.7820168,0.017266792468169038,0.09689092829396491
A930004D18Rik,0.0,3.1138115,0,141.51254,181.44377,0.77992505,False,0.04746219346850745,-0.36497510783686227,0.3479605,0.038308079420426244,0.12070839387801062
Skida1,0.0,2.826319,0,101.14479,162.28787,0.62324303,False,0.04536191456173401,-0.3721434026648264,0.34200233,0.03619135844370925,0.12187608089672301
1810059C17Rik,0.0,0.031416718,0,0.2771856,0.38298735,0.7237461,False,0.0005173690258555581,-1.8389691010296765,-0.8771991,0.00048110413822482026,0.008260542902338616
Mllt10,0.0,36.98459,0,1839.7068,2636.596,0.6977583,False,0.4644956429862726,-0.21800412292056862,-0.5263264,0.39461120742404665,0.35580584781172386
Dnajc1,0.0,25.536455,0,1314.7554,1670.0359,0.7872617,False,0.3476632770501476,-0.02214677900946402,-0.06352589,0.2827694247195456,0.33114747503042175
Commd3,0.0,67.54535,0,3841.4592,5739.5146,0.6693004,False,0.7152630425016746,-0.19602823630632507,-0.7809529,0.6236467687138956,0.42454331762485786
Bmi1,0.0,7.647896,0,299.82257,469.46848,0.6386426,False,0.11750470963655708,-0.27448939870207095,0.42317075,0.09563869654453114,0.18833041945534315
Spag6,0.0,0.07053942,0,2.9588408,1.5168773,1.6390338,False,0.0009894389941230808,-0.4236290363899261,0.2992083,0.0007762409569145609,0.018655648217789842
Gm20539,0.0,0.013040901,0,0.238264,0.07244806,1.0188872,False,0.0001714079461538268,-1.4542448508616288,-0.55742264,0.0001542819930966582,0.00563153900027781
Pip4k2a,0.0,24.262003,0,1261.0428,1575.6605,0.80032647,False,0.32310557287109637,-0.23947297397710843,-0.57705617,0.2628242422902821,0.32760357129111206
4930426L09Rik,0.0,0.19798459,0,7.0485606,6.2124095,1.1345936,False,0.0031188432592819133,-0.31462121213632815,0.38981384,0.0024604624424426408,0.03200449958373829
Armc3,0.0,0.24184944,0,4.3625894,8.030966,0.543221,False,0.004305990597461083,-1.0766347233998863,-0.2435593,0.003746397165008246,0.031415896832055645
4930447M23Rik,0.0,0.029045643,0,0.3781594,0.3306841,1.143567,False,0.0004475315960346824,-1.6855981440826624,-0.7497197,0.0004107945107426144,0.008321507351439916
Msrb2,0.0,21.129816,0,1246.5674,1352.2169,0.9218694,False,0.27584861140682665,-0.19595979968427835,-0.47423688,0.2203632141557975,0.31116447227532246
Otud1,0.0,1.0219325,0,36.255154,47.556156,0.7623651,False,0.018814769921393457,-0.2993895380077888,0.40247414,0.014698959269519281,0.08097681875042503
Gm13346,0.0,0.15056314,0,0.6368665,4.353153,0.14630005,False,0.0023175958906046885,-2.722593281227291,-1.6116531,0.0022528696037516583,0.010960631281820276
Etl4,0.0,11.503853,0,1003.9358,717.293,1.3996174,False,0.17535787722284307,0.4251099676524227,1.0046662,0.12476461846100523,0.27424109820550735
Gm13362,0.0,0.011855365,0,0.061543826,0.0605055,1.0171609,False,0.0002557849950145239,-1.9551460962170581,-0.9737635,0.0002398284177273143,0.00547816322834298
Arhgap21,0.0,18.334913,0,1133.3735,1165.0066,0.9728473,False,0.2580182891535555,0.025957371255365826,0.05014167,0.19980159908905093,0.30992495135673515
Gm13380,0.0,0.05690575,0,0.6254668,1.0818197,0.57816184,False,0.0010968720418284227,-1.3774822826466093,-0.49361885,0.000983666470441648,0.014336085481306028
Gm13375,0.0,0.12033195,0,0.66582006,3.2510211,0.20480336,False,0.0018044958381513282,-2.5383440682544607,-1.4585081,0.0017376634987824378,0.011390334898747198
Enkur,0.0,0.2501482,0,10.855538,8.38917,1.2939944,False,0.0039282134164257245,-0.21689914464805352,0.47103882,0.003066944076063984,0.03620071787021232
Thnsl1,0.0,8.167753,0,422.7945,501.9285,0.8423401,False,0.11653438329425911,-0.25238462905990255,0.44154385,0.09120537459362991,0.20504323060109475
Gad2,1.0,0.65026677,1,49.43989,27.962315,1.7680901,False,0.008022414227650121,-0.15433305523947252,0.52304274,0.005920460248115808,0.05774022988663361
Apbb1ip,0.0,5.841138,0,215.92374,360.7776,0.5984954,False,0.08917380072359016,-0.5582886487819803,0.18728146,0.07302200718370486,0.16649430958240355
Pdss1,0.0,17.482513,0,981.52386,1108.7249,0.88527274,False,0.23681176655018682,-0.23862292943429395,-0.57504755,0.19084047436489934,0.28185505092600044
Abi1,0.0,33.345585,0,1827.5157,2309.2117,0.7914024,False,0.4256889769525405,-0.1606126265742177,-0.39071336,0.35717942746850617,0.3469034002560183
Acbd5,0.0,13.26971,0,622.70715,833.46295,0.7471324,False,0.18785485635420185,-0.28644107521558393,0.4132367,0.15189170064222757,0.24603181531415233
Mastl,0.0,12.516301,0,734.6283,783.99774,0.9370286,False,0.18220902948020745,-0.01843286469641329,0.6360007,0.14068198092945142,0.25998744793604367
Yme1l1,0.0,46.05098,0,2753.5774,3482.4316,0.7907054,False,0.5390125832140666,-0.204947782371013,-0.6907488,0.4626617657883196,0.37291679793636995
Spopl,0.0,8.79431,0,201.21211,541.7926,0.37138218,False,0.1292144796510446,-0.9854626269275614,-0.16777855,0.11559764392088513,0.15149496019918557
Hnmt,0.0,1.8583283,0,76.509575,98.04459,0.78035486,False,0.02735371804698744,-0.44588992753396484,0.28070542,0.021994605497001354,0.09362920568502832
Il1f9,0.0,0.009484292,0,0.03668342,0.039531514,0.9279539,False,0.0001766369599878084,-2.6043154051383612,-1.5133424,0.00017052861305865652,0.003439335528706638
Il1rn,0.0,0.112625964,0,3.4902735,2.965521,1.1769512,False,0.001931896053980964,-0.7078324468843867,0.0629831,0.00159111707050382,0.024109362747574914
Psd4,0.0,15.099586,0,1282.6176,953.2681,1.3454951,False,0.21096075148388344,0.2721417163857291,0.8775215,0.14946871190599142,0.31251562251689174
Pax8,0.0,0.83521044,0,41.513752,37.676197,1.1018562,False,0.013033609996382884,-0.3347013185950564,0.3731236,0.010087832671831517,0.06918219666120583
Cacna1b,1.0,0.14641376,1,7.3563676,4.2012963,1.7509757,False,0.002548559975685664,-0.16355308517953815,0.5153792,0.001863049286865709,0.03312151061786257
Ehmt1,0.0,79.77297,0,5608.5776,7201.382,0.7788197,False,0.8154258287521864,0.042526669785100835,-0.31986347,0.7048761300683648,0.4642263523260428
Arrdc1,0.0,45.83343,0,4389.3145,3461.4272,1.268065,False,0.529163385812293,0.28462314716787934,0.38074756,0.41193192490559066,0.45556957507559503
Zmynd19,0.0,11.596325,0,607.9811,723.3715,0.8404825,False,0.16599296117599946,-0.25999535431300425,0.43521795,0.13262664403066382,0.23608945901122322
Dph7,0.0,25.042679,0,1861.3173,1633.1644,1.1396998,False,0.32138101721794493,0.03538571251349958,0.07242034,0.25160589794180455,0.3453300128614153
Mrpl41,0.0,51.1559,0,2286.8103,3984.4236,0.57393754,False,0.5787182029115865,-0.554673837443473,-1.4561746,0.5138018158183776,0.35652013205773947
Pnpla7,0.0,7.8761115,0,460.78833,483.59958,0.95283026,False,0.11175659658766615,-0.21820892504793013,0.46995014,0.08633120774972927,0.2050341684673808
Nsmf,0.0,29.535862,0,2578.8645,1987.6049,1.2974734,False,0.3726050975018164,0.19598759063472843,0.45191407,0.2856827902535808,0.3835993010803987
Noxa1,1.0,0.35328987,1,22.693617,13.074457,1.7357216,False,0.005070388130734032,-0.13583961348219503,0.5384142,0.0037738592052620123,0.04494150860205571
Gm13387,0.0,1.5850623,0,113.865685,80.73044,1.410443,False,0.02816060480759293,0.59472685328703,1.145649,0.01864342649487002,0.11239889393914908
Nrarp,0.0,5.1155896,0,137.10466,313.9918,0.43665045,False,0.08452023423265458,-0.6695387872589598,0.09481216,0.07091779709308914,0.15261970416269693
Gm38287,0.0,0.008891524,0,0.014748889,0.034925528,0.4222954,False,0.00017917601592354714,-3.4064973467953,-2.1801028,0.00017628127814944285,0.0023918962853102903
Tor4a,0.0,32.232365,0,2850.52,2212.8643,1.2881585,False,0.38775720582577283,0.1543031938593217,0.35341606,0.2950711418283432,0.4012061432002537
Nelfb,0.0,86.49733,0,7896.4863,8059.535,0.97976947,False,0.8403553144426658,0.11652929506939266,-0.17682795,0.7147697387007772,0.5002594052471248
Fam166a,0.0,0.03675163,0,0.07100914,0.5105532,0.13908274,False,0.0005633818196188833,-3.3646492773694385,-2.1453195,0.0005540445157331546,0.004279480990438818
Tubb4b,1.0,486.88736,1,233330.42,121033.0,1.9278247,True,2.1139032681499175,1.7266036159887708,0.9578642,1.7544397206037974,0.9241863059658317
Slc34a3,0.0,0.041493777,0,1.6044457,0.6316417,1.3809658,False,0.0007367850067265437,-0.4134382298332689,0.30767876,0.0005702129991825351,0.016626093685712107
Rnf224,1.0,0.06046236,1,2.213424,1.193181,1.7132398,False,0.001104527911951577,-0.5886639734274169,0.16203398,0.0008857760695889014,0.01926122060117676
Rnf208,0.0,0.24896266,0,3.6248136,8.33777,0.43474618,False,0.004319855020583533,-1.3683319363787545,-0.48601323,0.003871206954101447,0.028553013182325403
Ndor1,0.0,21.245405,0,1533.7191,1360.1062,1.1276466,False,0.2818379138208447,0.0023498786147706833,-0.0056415875,0.2182089681350383,0.3284560758238328
Tmem203,0.0,9.918198,0,298.3456,614.1514,0.48578513,False,0.14123106402226687,-0.8344427026652961,-0.042253263,0.1223805358594673,0.1829957713954884
Tprn,0.0,8.983995,0,514.91254,553.9559,0.92951906,False,0.12686025760704234,-0.16471298423077113,0.5144151,0.09963516370532344,0.21077891077791458
Ssna1,0.0,137.54297,0,10912.467,15916.769,0.68559563,False,1.1385874851277766,0.04973850102052103,-0.5152161,1.0308050628575698,0.47488222586092815
Anapc2,0.0,97.22644,0,8647.686,9513.857,0.90895677,False,0.9195440530760979,0.14351101247809267,-0.12467651,0.7940156501636427,0.5002136729251822
Grin1,0.0,0.037937168,0,0.45763466,0.5402023,0.8471542,False,0.0009364006919927179,-1.2000565054518417,-0.34614545,0.000821775310153661,0.014397847611219235
Man1b1,0.0,13.611144,0,636.03613,855.7346,0.74326324,False,0.19395327217659106,-0.3423696279768566,0.3667498,0.1592400290697176,0.2412512977263376
Dpp7,0.0,29.4754,0,2166.2234,1982.5999,1.0926176,False,0.3768038640285699,0.09098502243623866,0.20379856,0.2910354079004748,0.3862521581120512
Uap1l1,0.0,13.898044,0,1207.7108,874.43286,1.3811362,False,0.19485904284850344,0.3674248326571181,0.9567193,0.13922994781427817,0.2931953846578851
Sapcd2,0.0,12.140486,0,1059.4067,759.21063,1.3954055,False,0.16529726869094266,0.13361820701343485,0.7623831,0.12175294013405234,0.26303307174506024
Npdc1,1.0,24.36218,1,2621.1624,1582.991,1.6558291,True,0.32229445846846455,0.4169641452903677,0.97407,0.227853324323206,0.390307245855109
Fut7,1.0,0.056312982,1,1.9404806,1.0634102,1.6987406,False,0.0010833101159441526,-0.43994543618828147,0.28564638,0.0008437145673739479,0.019968828442943735
Abca2,0.0,7.958506,0,466.76697,488.76007,0.95500225,False,0.11584439940236584,-0.1393849648779043,0.5354673,0.08924695907732265,0.20755999727778895
Paxx,0.0,10.786011,0,426.625,670.3038,0.6364652,False,0.15206271111001826,-0.5556388878512349,0.1894839,0.1267941196416919,0.20955753983266756
Clic3,0.0,0.027860107,0,0.20622216,0.30583388,0.6742947,False,0.0004864330422925181,-2.102078888808278,-1.0958917,0.0004593112552262275,0.007203638070433106
Ptgds,0.0,0.09306461,0,5.2090087,2.2869308,1.452388,False,0.001729303414583841,0.17141867417594814,0.7938022,0.0011965672546905013,0.027882810327298564
C8g,0.0,1.2264374,0,47.268982,58.83588,0.803404,False,0.01947768444175447,-0.45371104103194604,0.27420464,0.015508466823641648,0.08087369736607697
Fbxw5,0.0,40.03616,0,2910.5498,2913.8975,0.9988511,False,0.47460359817418957,0.050924545984755556,-0.13073544,0.3807220292022373,0.4109232150450105
Traf2,0.0,30.8524,0,2201.324,2097.157,1.0496706,False,0.3838255017530832,0.027086838277651293,0.05281054,0.3010120403440258,0.3816731964324494
Edf1,0.0,159.48192,0,11490.538,19965.164,0.57552934,False,1.2336201352964662,-0.27061193482588597,-1.1766306,1.160723691942698,0.38656639113700964
Mamdc4,0.0,1.8672199,0,103.01676,98.603645,1.0447562,False,0.03321920043059149,0.15905642953761143,0.7835269,0.024105915285596795,0.11555001590191218
Phpt1,0.0,37.301125,0,1110.1002,2665.362,0.41649136,False,0.4462137234673341,-1.1007856262479137,-2.6122925,0.4125668569750137,0.25416598644341365
Ajm1,0.0,0.082987554,0,2.2588267,1.9384547,1.1652719,False,0.0013955601303066898,-0.7056049067295871,0.064834595,0.0011450627638428096,0.020711592285048173
Rabl6,0.0,44.2869,0,2075.232,3312.9138,0.62640685,False,0.5271151869822984,-0.3275236291757405,-0.9590237,0.4544936843102269,0.36966088762427357
Fcnaos,0.0,0.010669828,0,0.104275174,0.049519155,1.0854572,False,0.00016187222391898586,-1.9020244831870456,-0.9296097,0.00015113133308330376,0.0045032571548687715
Ccdc183,0.0,0.15649082,0,2.3076432,4.572752,0.50465083,False,0.0025573781913547982,-1.3611137454873716,-0.48001358,0.0022874752724006703,0.022180204494593285
Tmem141,0.0,5.025489,0,272.26804,308.20255,0.88340616,False,0.07233667579906335,-0.28761758641896434,0.4122588,0.056237607718382945,0.1628278015462011
Fcna,0.0,0.12744518,0,4.572716,3.5129495,1.3016744,False,0.002574471396685486,-0.1800049694992994,0.50170463,0.00190954340979467,0.03248261809420968
Obp2a,0.0,0.024896266,0,0.18561943,0.2480538,0.74830306,False,0.000298584687573889,-2.765151354083054,-1.6470267,0.0002896321510843347,0.004182649917267519
A230005M16Rik,0.0,0.09010077,0,3.3951986,2.1855452,1.5472368,False,0.0013859241622253807,-0.5421777574707684,0.20067257,0.0011170591507365804,0.021041842374576677
Bmyc,0.0,17.522821,0,657.7621,1111.3472,0.5918602,False,0.23905512137871326,-0.4813767132778769,-1.148662,0.21173977500000588,0.21234653456062313
Kcnt1,1.0,0.46058092,1,148.62225,18.3389,1.8524066,False,0.006957507441594672,1.3280596056765173,1.7551832,0.003188295796207874,0.0645718974276984
Camsap1,0.0,20.506224,0,1361.1125,1310.2235,1.0388399,False,0.2822227699590934,0.07809203065283642,0.17333311,0.21807648258592507,0.32556314017084564
Ubac1,0.0,20.179016,0,1195.5112,1288.4517,0.9278666,False,0.2745611943869361,-0.08566167952783348,-0.21360824,0.21778058377800555,0.31067800708231125
Nacc2,0.0,5.064612,0,461.739,310.71652,1.4860458,False,0.07504768602790667,0.269911031632646,0.87566745,0.052211931548555225,0.18441477762746322
Tmem250-ps,0.0,85.82276,0,7163.5337,7971.6865,0.89862216,False,0.8383222033160322,0.006105511132322226,-0.3902599,0.7331793926449478,0.4512926275026107
1810012K08Rik,0.0,0.024896266,0,0.05987803,0.2480538,0.24139129,False,0.0003976790857997603,-3.1882229885498283,-1.9986768,0.00038978403239338394,0.00393856750164903
Qsox2,0.0,17.042086,0,1080.8197,1080.2195,1.0005556,False,0.2297210581132045,-0.07772528096249612,0.58671784,0.1774848672235689,0.29737810659629577
Ccdc187,0.0,0.049792532,0,1.4269379,0.86535597,1.6489607,False,0.0008372749314508493,-0.692242611959849,0.075941116,0.0006822572249163511,0.01635574109133842
Gpsm1,0.0,28.593954,0,2231.869,1910.0919,1.1684614,True,0.37408564901420677,0.2714952677651459,0.63033473,0.28216803399172014,0.39146503603054505
Dnlz,0.0,41.071133,0,1816.9404,3009.6018,0.6037145,False,0.48390634541354793,-0.47507219573413745,-1.281955,0.4264263028384161,0.32561529546013473
Card9,0.0,0.66390043,0,20.944502,28.65855,0.7308291,False,0.011739720464576053,-0.5135481610572584,0.224469,0.00939726520338694,0.062487721799632474
Gm13562,0.0,0.43805572,0,9.926024,17.205786,0.57690036,False,0.008063659358378602,-0.6638415152491824,0.09954765,0.006671973447195807,0.048154883218012014
Snapc4,0.0,11.743924,0,746.7149,733.0823,1.0185964,False,0.1678609593356383,0.005416175613817922,0.65582365,0.12885940413429586,0.25081993160656535
Gm13563,0.0,0.18968584,0,0.9106172,5.878371,0.15490979,False,0.003181358400192298,-2.423209662554834,-1.3628103,0.0030571764296254255,0.015306153520380152
Entr1,0.0,68.812096,0,4864.8467,5884.1685,0.82676876,False,0.7235660729699273,-0.01742356935864218,-0.43573794,0.6143610372284544,0.4614536148644536
Pmpca,0.0,102.95554,0,10356.466,10337.418,1.0018426,False,0.9321391625384222,0.20617991840979963,-0.0035472987,0.7905225441026317,0.5382218927315848
Inpp5e,0.0,17.377,0,1026.2706,1101.8733,0.9313871,False,0.23663659904644246,-0.06111616000035039,-0.15560848,0.18496921297834124,0.2936862244054932
Sec16a,0.0,40.71903,0,2490.5342,2976.9263,0.8366127,False,0.501992367064253,-0.014911663494266876,-0.27482745,0.4144785870969321,0.39624806147439645
0610009E02Rik,0.0,0.21991701,0,2.2760444,7.107744,0.32022035,False,0.00340041704884595,-1.9844522710265526,-0.99812233,0.003193186636704326,0.019797020054567904
Notch1,1.0,113.69828,1,21820.732,11961.883,1.8241887,True,1.0709772745102133,1.2559284985802086,1.6389873,0.8064762919271609,0.687026098623361
Egfl7,1.0,493.16064,1,234940.52,123671.69,1.8997114,True,2.1701399340178846,1.8761446531421138,0.765619,1.7894069189692254,0.9508032087183864
Agpat2,0.0,15.922347,0,729.92456,1007.8057,0.7242711,False,0.23713792881087178,-0.1823065216974924,-0.44197488,0.19146625319033794,0.27773867258404394
Dipk1b,0.0,2.8328393,0,179.35164,162.71928,1.102215,False,0.04411825019313845,-0.043086898181604966,0.6155087,0.03255573116776668,0.13422565859723168
Snhg7os,1.0,0.09484292,1,4.4180455,2.3475626,1.8507608,False,0.0013265395236564568,-0.4908076600808432,0.24337055,0.0010470846875533875,0.021583236766899234
Surf6,0.0,23.512745,0,1539.6664,1521.2192,1.0121266,False,0.30276926487697897,-0.09238368546301708,-0.229492,0.23875719307715118,0.33317706523025353
Med22,0.0,33.120926,0,2721.7861,2289.5479,1.1887876,False,0.40856952438872846,0.10074509682991628,0.2268611,0.3186516398762124,0.3966781943228512
Rpl7a,0.0,701.1719,0,156652.05,225531.02,0.694592,False,2.4686696669525063,0.6457145254600111,-0.96304536,2.384628656706782,0.43093124912526726
Surf1,0.0,29.809721,0,1540.3677,2010.313,0.7662328,False,0.3763538928392775,-0.2195304482036536,-0.52993304,0.31154870786018135,0.3404209678258593
Surf2,0.0,30.546532,0,1792.0713,2071.641,0.86504906,False,0.379819545672242,-0.17674342700581258,-0.42882958,0.30976165781388404,0.35523365419518943
Surf4,0.0,236.13159,0,38439.234,36966.746,1.0398328,False,1.5274003985027227,0.632287001101508,-0.00042738143,1.3705392089390345,0.5785640181456565
Stkld1,0.0,0.03675163,0,0.9915311,0.5105532,1.0873274,False,0.0005643497295981453,-0.9756852293110452,-0.15965173,0.00048530921093993047,0.011691219116976362
Rexo4,0.0,59.721397,0,5082.289,4876.263,1.0422508,False,0.634935685358239,0.0794379003185619,-0.06832987,0.5190381417423524,0.47022840960916445
Adamts13,0.0,0.03675163,0,0.068636656,0.5105532,0.13443586,False,0.0005880313035882529,-3.404839270902833,-2.1787248,0.0005785866115407623,0.004313197280738673
Cacfd1,0.0,55.275043,0,6933.921,4404.8975,1.574139,True,0.6036378213373157,0.5836371897497142,1.0351828,0.4505063654157584,0.5155343711106878
Slc2a6,0.0,0.64493185,0,37.583817,27.690456,1.3572842,False,0.01117711389769253,-0.009284269182787918,0.6436049,0.008119977890589651,0.06845229906016713
Adamtsl2,1.0,5.0444574,1,995.9357,309.4215,3.2187023,False,0.072640813392783,1.0301710239590256,1.507583,0.03963792819946348,0.2034589920253356
Fam163b,0.0,0.014226438,0,0.13977376,0.08545957,1.465793,False,0.0001534136786463908,-2.3079464133826986,-1.2670053,0.00014631960723233015,0.0037007680050786867
Dbhos,0.0,0.0059276824,0,0.023689633,0.015982123,1.1494776,False,7.981905326332283e-05,-3.3078223422704167,-2.0980859,7.840137318050013e-05,0.0016721871299469034
Sardh,0.0,5.448133,0,475.00903,335.38303,1.416318,False,0.08176215573180125,0.3250662755672549,0.9215116,0.05541053881926923,0.1977067622981939
Vav2,0.0,8.95732,0,521.4098,552.24347,0.94416654,False,0.13389921631360166,-0.021754639167123953,0.63323975,0.10149344016073115,0.2279174462365824
AA645442,0.0,0.008298756,0,0.039077,0.030585153,1.277646,False,0.00014754445588402576,-2.6079982353803026,-1.5164036,0.00014238312632559345,0.0031732028680258573
Brd3os,1.0,2.0444577,1,191.44228,109.943306,1.7412817,False,0.029258764578677255,0.17830209108403108,0.7995236,0.02011146433549211,0.11717318832478638
Brd3,0.0,115.93894,0,9025.042,12313.209,0.7329561,False,1.0254450373167423,-0.056952651903106895,-0.7057619,0.9278092414186087,0.44043875936796534
Wdr5,0.0,78.113815,0,7200.8125,6995.426,1.0293602,False,0.7795747444875274,0.20292235243823106,-0.009843665,0.6410059898896353,0.5214925716904436
Gm13421,0.0,0.28689983,0,5.5593953,10.015604,0.5550734,False,0.004664909806504042,-1.1313374955408613,-0.28902733,0.004090374116287819,0.03185869137823019
Rxra,0.0,11.163012,0,563.8447,694.9323,0.8113664,False,0.16481196569068135,-0.19920080117536085,0.4857494,0.13013265933621923,0.24022892601920956
2810430I11Rik,0.0,0.31416717,0,15.566721,11.2567835,1.3828746,False,0.00432941462358806,-0.41663982775798264,0.30501762,0.0033557027653664676,0.04024128983249796
Col5a1,1.0,25.033789,1,7261.315,1632.5043,4.447961,True,0.34606082421761397,1.570056330304611,3.6987658,0.1710082610011891,0.46254365058965435
Gm13372,0.0,0.011855365,0,0.01765296,0.0605055,0.29175797,False,0.0002145073297801701,-3.6128807492169397,-2.3516455,0.0002116773448328088,0.0023672672999860834
Olfm1,0.0,5.508595,0,458.77203,339.2848,1.3521738,False,0.09309605010683916,0.6119174193368783,1.1599375,0.060769725258566366,0.2118395761828602
